layout_id,store_id,aisle_id,aisle_name,shelf_id,slot_id,capacity_units,assigned_sku_id,facing_count
LAYOUT_0001229,STORE_004,AISLE_01229,Aisle 01229,SHELF_01229,SLOT_01229,12,SKU_0260,4
LAYOUT_0001230,STORE_004,AISLE_01230,Aisle 01230,SHELF_01230,SLOT_01230,44,SKU_0499,1
LAYOUT_0001231,STORE_004,AISLE_01231,Aisle 01231,SHELF_01231,SLOT_01231,34,SKU_0312,4
LAYOUT_0001232,STORE_004,AISLE_01232,Aisle 01232,SHELF_01232,SLOT_01232,40,SKU_0082,4
LAYOUT_0001233,STORE_004,AISLE_01233,Aisle 01233,SHELF_01233,SLOT_01233,40,SKU_0206,2
LAYOUT_0001234,STORE_004,AISLE_01234,Aisle 01234,SHELF_01234,SLOT_01234,27,SKU_0137,3
LAYOUT_0001235,STORE_004,AISLE_01235,Aisle 01235,SHELF_01235,SLOT_01235,28,SKU_0228,3
LAYOUT_0001236,STORE_004,AISLE_01236,Aisle 01236,SHELF_01236,SLOT_01236,36,SKU_0332,4
LAYOUT_0001237,STORE_004,AISLE_01237,Aisle 01237,SHELF_01237,SLOT_01237,20,SKU_0085,3
LAYOUT_0001238,STORE_004,AISLE_01238,Aisle 01238,SHELF_01238,SLOT_01238,27,SKU_0284,3
LAYOUT_0001239,STORE_004,AISLE_01239,Aisle 01239,SHELF_01239,SLOT_01239,30,SKU_0122,1
LAYOUT_0001240,STORE_004,AISLE_01240,Aisle 01240,SHELF_01240,SLOT_01240,42,SKU_0066,4
LAYOUT_0001241,STORE_004,AISLE_01241,Aisle 01241,SHELF_01241,SLOT_01241,31,SKU_0184,1
LAYOUT_0001242,STORE_004,AISLE_01242,Aisle 01242,SHELF_01242,SLOT_01242,23,SKU_0081,4
LAYOUT_0001243,STORE_004,AISLE_01243,Aisle 01243,SHELF_01243,SLOT_01243,18,SKU_0565,4
LAYOUT_0001244,STORE_004,AISLE_01244,Aisle 01244,SHELF_01244,SLOT_01244,44,SKU_0357,2
LAYOUT_0001245,STORE_004,AISLE_01245,Aisle 01245,SHELF_01245,SLOT_01245,9,SKU_0106,2
LAYOUT_0001246,STORE_004,AISLE_01246,Aisle 01246,SHELF_01246,SLOT_01246,18,SKU_0206,4
LAYOUT_0001247,STORE_004,AISLE_01247,Aisle 01247,SHELF_01247,SLOT_01247,9,SKU_0368,1
LAYOUT_0001248,STORE_004,AISLE_01248,Aisle 01248,SHELF_01248,SLOT_01248,19,SKU_0320,1
LAYOUT_0001249,STORE_004,AISLE_01249,Aisle 01249,SHELF_01249,SLOT_01249,23,SKU_0185,3
LAYOUT_0001250,STORE_004,AISLE_01250,Aisle 01250,SHELF_01250,SLOT_01250,19,SKU_0415,3
LAYOUT_0001251,STORE_004,AISLE_01251,Aisle 01251,SHELF_01251,SLOT_01251,37,SKU_0245,1
LAYOUT_0001252,STORE_004,AISLE_01252,Aisle 01252,SHELF_01252,SLOT_01252,26,SKU_0243,3
LAYOUT_0001253,STORE_004,AISLE_01253,Aisle 01253,SHELF_01253,SLOT_01253,23,SKU_0318,3
LAYOUT_0001254,STORE_004,AISLE_01254,Aisle 01254,SHELF_01254,SLOT_01254,34,SKU_0244,2
LAYOUT_0001255,STORE_004,AISLE_01255,Aisle 01255,SHELF_01255,SLOT_01255,7,SKU_0404,4
LAYOUT_0001256,STORE_004,AISLE_01256,Aisle 01256,SHELF_01256,SLOT_01256,45,SKU_0493,4
LAYOUT_0001257,STORE_004,AISLE_01257,Aisle 01257,SHELF_01257,SLOT_01257,12,SKU_0515,3
LAYOUT_0001258,STORE_004,AISLE_01258,Aisle 01258,SHELF_01258,SLOT_01258,36,SKU_0145,3
LAYOUT_0001259,STORE_004,AISLE_01259,Aisle 01259,SHELF_01259,SLOT_01259,46,SKU_0427,3
LAYOUT_0001260,STORE_004,AISLE_01260,Aisle 01260,SHELF_01260,SLOT_01260,10,SKU_0082,2
LAYOUT_0001261,STORE_004,AISLE_01261,Aisle 01261,SHELF_01261,SLOT_01261,26,SKU_0146,3
LAYOUT_0001262,STORE_004,AISLE_01262,Aisle 01262,SHELF_01262,SLOT_01262,25,SKU_0341,2
LAYOUT_0001263,STORE_004,AISLE_01263,Aisle 01263,SHELF_01263,SLOT_01263,35,SKU_0406,1
LAYOUT_0001264,STORE_004,AISLE_01264,Aisle 01264,SHELF_01264,SLOT_01264,27,SKU_0439,2
LAYOUT_0001265,STORE_004,AISLE_01265,Aisle 01265,SHELF_01265,SLOT_01265,8,SKU_0262,2
LAYOUT_0001266,STORE_004,AISLE_01266,Aisle 01266,SHELF_01266,SLOT_01266,27,SKU_0239,2
LAYOUT_0001267,STORE_004,AISLE_01267,Aisle 01267,SHELF_01267,SLOT_01267,43,SKU_0191,1
LAYOUT_0001268,STORE_004,AISLE_01268,Aisle 01268,SHELF_01268,SLOT_01268,32,SKU_0291,3
LAYOUT_0001269,STORE_004,AISLE_01269,Aisle 01269,SHELF_01269,SLOT_01269,10,SKU_0530,3
LAYOUT_0001270,STORE_004,AISLE_01270,Aisle 01270,SHELF_01270,SLOT_01270,43,SKU_0332,1
LAYOUT_0001271,STORE_004,AISLE_01271,Aisle 01271,SHELF_01271,SLOT_01271,25,SKU_0026,3
LAYOUT_0001272,STORE_004,AISLE_01272,Aisle 01272,SHELF_01272,SLOT_01272,8,SKU_0357,3
LAYOUT_0001273,STORE_004,AISLE_01273,Aisle 01273,SHELF_01273,SLOT_01273,45,SKU_0387,2
LAYOUT_0001274,STORE_004,AISLE_01274,Aisle 01274,SHELF_01274,SLOT_01274,47,SKU_0209,4
LAYOUT_0001275,STORE_004,AISLE_01275,Aisle 01275,SHELF_01275,SLOT_01275,20,SKU_0332,1
LAYOUT_0001276,STORE_004,AISLE_01276,Aisle 01276,SHELF_01276,SLOT_01276,44,SKU_0308,2
LAYOUT_0001277,STORE_004,AISLE_01277,Aisle 01277,SHELF_01277,SLOT_01277,33,SKU_0303,3
LAYOUT_0001278,STORE_004,AISLE_01278,Aisle 01278,SHELF_01278,SLOT_01278,44,SKU_0201,3
LAYOUT_0001279,STORE_004,AISLE_01279,Aisle 01279,SHELF_01279,SLOT_01279,37,SKU_0388,1
LAYOUT_0001280,STORE_004,AISLE_01280,Aisle 01280,SHELF_01280,SLOT_01280,47,SKU_0338,4
LAYOUT_0001281,STORE_004,AISLE_01281,Aisle 01281,SHELF_01281,SLOT_01281,31,SKU_0295,4
LAYOUT_0001282,STORE_004,AISLE_01282,Aisle 01282,SHELF_01282,SLOT_01282,23,SKU_0387,3
LAYOUT_0001283,STORE_004,AISLE_01283,Aisle 01283,SHELF_01283,SLOT_01283,16,SKU_0559,3
LAYOUT_0001284,STORE_004,AISLE_01284,Aisle 01284,SHELF_01284,SLOT_01284,14,SKU_0370,2
LAYOUT_0001285,STORE_004,AISLE_01285,Aisle 01285,SHELF_01285,SLOT_01285,10,SKU_0437,1
LAYOUT_0001286,STORE_004,AISLE_01286,Aisle 01286,SHELF_01286,SLOT_01286,16,SKU_0550,2
LAYOUT_0001287,STORE_004,AISLE_01287,Aisle 01287,SHELF_01287,SLOT_01287,7,SKU_0328,3
LAYOUT_0001288,STORE_004,AISLE_01288,Aisle 01288,SHELF_01288,SLOT_01288,21,SKU_0013,4
LAYOUT_0001289,STORE_004,AISLE_01289,Aisle 01289,SHELF_01289,SLOT_01289,10,SKU_0300,2
LAYOUT_0001290,STORE_004,AISLE_01290,Aisle 01290,SHELF_01290,SLOT_01290,20,SKU_0087,3
LAYOUT_0001291,STORE_004,AISLE_01291,Aisle 01291,SHELF_01291,SLOT_01291,6,SKU_0058,3
LAYOUT_0001292,STORE_004,AISLE_01292,Aisle 01292,SHELF_01292,SLOT_01292,40,SKU_0286,4
LAYOUT_0001293,STORE_004,AISLE_01293,Aisle 01293,SHELF_01293,SLOT_01293,8,SKU_0339,1
LAYOUT_0001294,STORE_004,AISLE_01294,Aisle 01294,SHELF_01294,SLOT_01294,31,SKU_0152,2
LAYOUT_0001295,STORE_004,AISLE_01295,Aisle 01295,SHELF_01295,SLOT_01295,44,SKU_0181,2
LAYOUT_0001296,STORE_004,AISLE_01296,Aisle 01296,SHELF_01296,SLOT_01296,42,SKU_0155,1
LAYOUT_0001297,STORE_004,AISLE_01297,Aisle 01297,SHELF_01297,SLOT_01297,22,SKU_0397,4
LAYOUT_0001298,STORE_004,AISLE_01298,Aisle 01298,SHELF_01298,SLOT_01298,18,SKU_0156,2
LAYOUT_0001299,STORE_004,AISLE_01299,Aisle 01299,SHELF_01299,SLOT_01299,26,SKU_0365,4
LAYOUT_0001300,STORE_004,AISLE_01300,Aisle 01300,SHELF_01300,SLOT_01300,23,SKU_0394,2
LAYOUT_0001301,STORE_004,AISLE_01301,Aisle 01301,SHELF_01301,SLOT_01301,21,SKU_0165,3
LAYOUT_0001302,STORE_004,AISLE_01302,Aisle 01302,SHELF_01302,SLOT_01302,31,SKU_0425,2
LAYOUT_0001303,STORE_004,AISLE_01303,Aisle 01303,SHELF_01303,SLOT_01303,41,SKU_0266,4
LAYOUT_0001304,STORE_004,AISLE_01304,Aisle 01304,SHELF_01304,SLOT_01304,17,SKU_0174,4
LAYOUT_0001305,STORE_004,AISLE_01305,Aisle 01305,SHELF_01305,SLOT_01305,25,SKU_0313,2
LAYOUT_0001306,STORE_004,AISLE_01306,Aisle 01306,SHELF_01306,SLOT_01306,26,SKU_0479,3
LAYOUT_0001307,STORE_004,AISLE_01307,Aisle 01307,SHELF_01307,SLOT_01307,14,SKU_0466,4
LAYOUT_0001308,STORE_004,AISLE_01308,Aisle 01308,SHELF_01308,SLOT_01308,19,SKU_0210,4
LAYOUT_0001309,STORE_004,AISLE_01309,Aisle 01309,SHELF_01309,SLOT_01309,23,SKU_0129,2
LAYOUT_0001310,STORE_004,AISLE_01310,Aisle 01310,SHELF_01310,SLOT_01310,6,SKU_0423,1
LAYOUT_0001311,STORE_004,AISLE_01311,Aisle 01311,SHELF_01311,SLOT_01311,38,SKU_0401,3
LAYOUT_0001312,STORE_004,AISLE_01312,Aisle 01312,SHELF_01312,SLOT_01312,38,SKU_0207,2
LAYOUT_0001313,STORE_004,AISLE_01313,Aisle 01313,SHELF_01313,SLOT_01313,29,SKU_0064,3
LAYOUT_0001314,STORE_004,AISLE_01314,Aisle 01314,SHELF_01314,SLOT_01314,26,SKU_0261,1
LAYOUT_0001315,STORE_004,AISLE_01315,Aisle 01315,SHELF_01315,SLOT_01315,42,SKU_0079,1
LAYOUT_0001316,STORE_004,AISLE_01316,Aisle 01316,SHELF_01316,SLOT_01316,9,SKU_0461,4
LAYOUT_0001317,STORE_004,AISLE_01317,Aisle 01317,SHELF_01317,SLOT_01317,42,SKU_0454,2
LAYOUT_0001318,STORE_004,AISLE_01318,Aisle 01318,SHELF_01318,SLOT_01318,43,SKU_0535,1
LAYOUT_0001319,STORE_004,AISLE_01319,Aisle 01319,SHELF_01319,SLOT_01319,18,SKU_0403,4
LAYOUT_0001320,STORE_004,AISLE_01320,Aisle 01320,SHELF_01320,SLOT_01320,22,SKU_0266,1
LAYOUT_0001321,STORE_004,AISLE_01321,Aisle 01321,SHELF_01321,SLOT_01321,25,SKU_0213,1
LAYOUT_0001322,STORE_005,AISLE_01322,Aisle 01322,SHELF_01322,SLOT_01322,41,SKU_0238,1
LAYOUT_0001323,STORE_005,AISLE_01323,Aisle 01323,SHELF_01323,SLOT_01323,34,SKU_0211,4
LAYOUT_0001324,STORE_005,AISLE_01324,Aisle 01324,SHELF_01324,SLOT_01324,40,SKU_0192,4
LAYOUT_0001325,STORE_005,AISLE_01325,Aisle 01325,SHELF_01325,SLOT_01325,10,SKU_0495,4
LAYOUT_0001326,STORE_005,AISLE_01326,Aisle 01326,SHELF_01326,SLOT_01326,46,SKU_0202,3
LAYOUT_0001327,STORE_005,AISLE_01327,Aisle 01327,SHELF_01327,SLOT_01327,47,SKU_0552,1
LAYOUT_0001328,STORE_005,AISLE_01328,Aisle 01328,SHELF_01328,SLOT_01328,31,SKU_0502,3
LAYOUT_0001329,STORE_005,AISLE_01329,Aisle 01329,SHELF_01329,SLOT_01329,18,SKU_0116,1
LAYOUT_0001330,STORE_005,AISLE_01330,Aisle 01330,SHELF_01330,SLOT_01330,8,SKU_0381,1
LAYOUT_0001331,STORE_005,AISLE_01331,Aisle 01331,SHELF_01331,SLOT_01331,15,SKU_0465,2
LAYOUT_0001332,STORE_005,AISLE_01332,Aisle 01332,SHELF_01332,SLOT_01332,35,SKU_0327,3
LAYOUT_0001333,STORE_005,AISLE_01333,Aisle 01333,SHELF_01333,SLOT_01333,26,SKU_0032,1
LAYOUT_0001334,STORE_005,AISLE_01334,Aisle 01334,SHELF_01334,SLOT_01334,46,SKU_0032,1
LAYOUT_0001335,STORE_005,AISLE_01335,Aisle 01335,SHELF_01335,SLOT_01335,45,SKU_0482,1
LAYOUT_0001336,STORE_005,AISLE_01336,Aisle 01336,SHELF_01336,SLOT_01336,13,SKU_0555,3
LAYOUT_0001337,STORE_005,AISLE_01337,Aisle 01337,SHELF_01337,SLOT_01337,40,SKU_0312,3
LAYOUT_0001338,STORE_005,AISLE_01338,Aisle 01338,SHELF_01338,SLOT_01338,24,SKU_0004,1
LAYOUT_0001339,STORE_005,AISLE_01339,Aisle 01339,SHELF_01339,SLOT_01339,22,SKU_0040,1
LAYOUT_0001340,STORE_005,AISLE_01340,Aisle 01340,SHELF_01340,SLOT_01340,12,SKU_0570,4
LAYOUT_0001341,STORE_005,AISLE_01341,Aisle 01341,SHELF_01341,SLOT_01341,21,SKU_0025,3
LAYOUT_0001342,STORE_005,AISLE_01342,Aisle 01342,SHELF_01342,SLOT_01342,18,SKU_0382,2
LAYOUT_0001343,STORE_005,AISLE_01343,Aisle 01343,SHELF_01343,SLOT_01343,28,SKU_0093,4
LAYOUT_0001344,STORE_005,AISLE_01344,Aisle 01344,SHELF_01344,SLOT_01344,11,SKU_0199,1
LAYOUT_0001345,STORE_005,AISLE_01345,Aisle 01345,SHELF_01345,SLOT_01345,41,SKU_0290,3
LAYOUT_0001346,STORE_005,AISLE_01346,Aisle 01346,SHELF_01346,SLOT_01346,27,SKU_0414,1
LAYOUT_0001347,STORE_005,AISLE_01347,Aisle 01347,SHELF_01347,SLOT_01347,22,SKU_0157,4
LAYOUT_0001348,STORE_005,AISLE_01348,Aisle 01348,SHELF_01348,SLOT_01348,34,SKU_0009,2
LAYOUT_0001349,STORE_005,AISLE_01349,Aisle 01349,SHELF_01349,SLOT_01349,9,SKU_0433,4
LAYOUT_0001350,STORE_005,AISLE_01350,Aisle 01350,SHELF_01350,SLOT_01350,20,SKU_0389,1
LAYOUT_0001351,STORE_005,AISLE_01351,Aisle 01351,SHELF_01351,SLOT_01351,38,SKU_0153,1
LAYOUT_0001352,STORE_005,AISLE_01352,Aisle 01352,SHELF_01352,SLOT_01352,15,SKU_0555,4
LAYOUT_0001353,STORE_005,AISLE_01353,Aisle 01353,SHELF_01353,SLOT_01353,45,SKU_0549,1
LAYOUT_0001354,STORE_005,AISLE_01354,Aisle 01354,SHELF_01354,SLOT_01354,36,SKU_0024,3
LAYOUT_0001355,STORE_005,AISLE_01355,Aisle 01355,SHELF_01355,SLOT_01355,10,SKU_0454,3
LAYOUT_0001356,STORE_005,AISLE_01356,Aisle 01356,SHELF_01356,SLOT_01356,32,SKU_0117,2
LAYOUT_0001357,STORE_005,AISLE_01357,Aisle 01357,SHELF_01357,SLOT_01357,47,SKU_0247,3
LAYOUT_0001358,STORE_005,AISLE_01358,Aisle 01358,SHELF_01358,SLOT_01358,25,SKU_0059,1
LAYOUT_0001359,STORE_005,AISLE_01359,Aisle 01359,SHELF_01359,SLOT_01359,20,SKU_0187,4
LAYOUT_0001360,STORE_005,AISLE_01360,Aisle 01360,SHELF_01360,SLOT_01360,36,SKU_0235,4
LAYOUT_0001361,STORE_005,AISLE_01361,Aisle 01361,SHELF_01361,SLOT_01361,14,SKU_0447,2
LAYOUT_0001362,STORE_005,AISLE_01362,Aisle 01362,SHELF_01362,SLOT_01362,38,SKU_0285,3
LAYOUT_0001363,STORE_005,AISLE_01363,Aisle 01363,SHELF_01363,SLOT_01363,12,SKU_0003,2
LAYOUT_0001364,STORE_005,AISLE_01364,Aisle 01364,SHELF_01364,SLOT_01364,29,SKU_0330,3
LAYOUT_0001365,STORE_005,AISLE_01365,Aisle 01365,SHELF_01365,SLOT_01365,34,SKU_0507,2
LAYOUT_0001366,STORE_005,AISLE_01366,Aisle 01366,SHELF_01366,SLOT_01366,35,SKU_0033,4
LAYOUT_0001367,STORE_005,AISLE_01367,Aisle 01367,SHELF_01367,SLOT_01367,23,SKU_0312,1
LAYOUT_0001368,STORE_005,AISLE_01368,Aisle 01368,SHELF_01368,SLOT_01368,16,SKU_0198,1
LAYOUT_0001369,STORE_005,AISLE_01369,Aisle 01369,SHELF_01369,SLOT_01369,40,SKU_0419,2
LAYOUT_0001370,STORE_005,AISLE_01370,Aisle 01370,SHELF_01370,SLOT_01370,46,SKU_0073,3
LAYOUT_0001371,STORE_005,AISLE_01371,Aisle 01371,SHELF_01371,SLOT_01371,13,SKU_0255,4
LAYOUT_0001372,STORE_005,AISLE_01372,Aisle 01372,SHELF_01372,SLOT_01372,25,SKU_0080,4
LAYOUT_0001373,STORE_005,AISLE_01373,Aisle 01373,SHELF_01373,SLOT_01373,45,SKU_0168,3
LAYOUT_0001374,STORE_005,AISLE_01374,Aisle 01374,SHELF_01374,SLOT_01374,27,SKU_0019,3
LAYOUT_0001375,STORE_005,AISLE_01375,Aisle 01375,SHELF_01375,SLOT_01375,15,SKU_0371,1
LAYOUT_0001376,STORE_005,AISLE_01376,Aisle 01376,SHELF_01376,SLOT_01376,7,SKU_0401,4
LAYOUT_0001377,STORE_005,AISLE_01377,Aisle 01377,SHELF_01377,SLOT_01377,27,SKU_0089,2
LAYOUT_0001378,STORE_005,AISLE_01378,Aisle 01378,SHELF_01378,SLOT_01378,34,SKU_0173,2
LAYOUT_0001379,STORE_005,AISLE_01379,Aisle 01379,SHELF_01379,SLOT_01379,37,SKU_0412,4
LAYOUT_0001380,STORE_005,AISLE_01380,Aisle 01380,SHELF_01380,SLOT_01380,34,SKU_0189,3
LAYOUT_0001381,STORE_005,AISLE_01381,Aisle 01381,SHELF_01381,SLOT_01381,15,SKU_0383,4
LAYOUT_0001382,STORE_005,AISLE_01382,Aisle 01382,SHELF_01382,SLOT_01382,7,SKU_0168,3
LAYOUT_0001383,STORE_005,AISLE_01383,Aisle 01383,SHELF_01383,SLOT_01383,36,SKU_0208,1
LAYOUT_0001384,STORE_005,AISLE_01384,Aisle 01384,SHELF_01384,SLOT_01384,18,SKU_0159,3
LAYOUT_0001385,STORE_005,AISLE_01385,Aisle 01385,SHELF_01385,SLOT_01385,37,SKU_0375,1
LAYOUT_0001386,STORE_005,AISLE_01386,Aisle 01386,SHELF_01386,SLOT_01386,23,SKU_0285,3
LAYOUT_0001387,STORE_005,AISLE_01387,Aisle 01387,SHELF_01387,SLOT_01387,31,SKU_0464,2
LAYOUT_0001388,STORE_005,AISLE_01388,Aisle 01388,SHELF_01388,SLOT_01388,30,SKU_0322,1
LAYOUT_0001389,STORE_005,AISLE_01389,Aisle 01389,SHELF_01389,SLOT_01389,20,SKU_0307,2
LAYOUT_0001390,STORE_005,AISLE_01390,Aisle 01390,SHELF_01390,SLOT_01390,26,SKU_0507,3
LAYOUT_0001391,STORE_005,AISLE_01391,Aisle 01391,SHELF_01391,SLOT_01391,36,SKU_0024,2
LAYOUT_0001392,STORE_005,AISLE_01392,Aisle 01392,SHELF_01392,SLOT_01392,35,SKU_0432,2
LAYOUT_0001393,STORE_005,AISLE_01393,Aisle 01393,SHELF_01393,SLOT_01393,31,SKU_0294,4
LAYOUT_0001394,STORE_005,AISLE_01394,Aisle 01394,SHELF_01394,SLOT_01394,39,SKU_0175,1
LAYOUT_0001395,STORE_005,AISLE_01395,Aisle 01395,SHELF_01395,SLOT_01395,46,SKU_0162,4
LAYOUT_0001396,STORE_005,AISLE_01396,Aisle 01396,SHELF_01396,SLOT_01396,13,SKU_0348,1
LAYOUT_0001397,STORE_005,AISLE_01397,Aisle 01397,SHELF_01397,SLOT_01397,23,SKU_0215,3
LAYOUT_0001398,STORE_005,AISLE_01398,Aisle 01398,SHELF_01398,SLOT_01398,41,SKU_0298,4
LAYOUT_0001399,STORE_005,AISLE_01399,Aisle 01399,SHELF_01399,SLOT_01399,46,SKU_0403,3
LAYOUT_0001400,STORE_005,AISLE_01400,Aisle 01400,SHELF_01400,SLOT_01400,40,SKU_0070,4
LAYOUT_0001401,STORE_005,AISLE_01401,Aisle 01401,SHELF_01401,SLOT_01401,44,SKU_0228,3
LAYOUT_0001402,STORE_005,AISLE_01402,Aisle 01402,SHELF_01402,SLOT_01402,42,SKU_0117,2
LAYOUT_0001403,STORE_005,AISLE_01403,Aisle 01403,SHELF_01403,SLOT_01403,10,SKU_0275,1
LAYOUT_0001404,STORE_005,AISLE_01404,Aisle 01404,SHELF_01404,SLOT_01404,21,SKU_0309,2
LAYOUT_0001405,STORE_005,AISLE_01405,Aisle 01405,SHELF_01405,SLOT_01405,17,SKU_0072,3
LAYOUT_0001406,STORE_005,AISLE_01406,Aisle 01406,SHELF_01406,SLOT_01406,17,SKU_0366,2
LAYOUT_0001407,STORE_005,AISLE_01407,Aisle 01407,SHELF_01407,SLOT_01407,23,SKU_0181,4
LAYOUT_0001408,STORE_005,AISLE_01408,Aisle 01408,SHELF_01408,SLOT_01408,24,SKU_0429,1
LAYOUT_0001409,STORE_005,AISLE_01409,Aisle 01409,SHELF_01409,SLOT_01409,27,SKU_0103,4
LAYOUT_0001410,STORE_005,AISLE_01410,Aisle 01410,SHELF_01410,SLOT_01410,16,SKU_0206,2
LAYOUT_0001411,STORE_005,AISLE_01411,Aisle 01411,SHELF_01411,SLOT_01411,44,SKU_0031,4
LAYOUT_0001412,STORE_005,AISLE_01412,Aisle 01412,SHELF_01412,SLOT_01412,41,SKU_0033,4
LAYOUT_0001413,STORE_005,AISLE_01413,Aisle 01413,SHELF_01413,SLOT_01413,31,SKU_0246,2
LAYOUT_0001414,STORE_005,AISLE_01414,Aisle 01414,SHELF_01414,SLOT_01414,10,SKU_0377,1
LAYOUT_0001415,STORE_005,AISLE_01415,Aisle 01415,SHELF_01415,SLOT_01415,20,SKU_0055,4
LAYOUT_0001416,STORE_005,AISLE_01416,Aisle 01416,SHELF_01416,SLOT_01416,41,SKU_0221,2
LAYOUT_0001417,STORE_005,AISLE_01417,Aisle 01417,SHELF_01417,SLOT_01417,27,SKU_0500,1
LAYOUT_0001418,STORE_005,AISLE_01418,Aisle 01418,SHELF_01418,SLOT_01418,12,SKU_0110,1
LAYOUT_0001419,STORE_005,AISLE_01419,Aisle 01419,SHELF_01419,SLOT_01419,46,SKU_0257,3
LAYOUT_0001420,STORE_005,AISLE_01420,Aisle 01420,SHELF_01420,SLOT_01420,19,SKU_0210,4
LAYOUT_0001421,STORE_005,AISLE_01421,Aisle 01421,SHELF_01421,SLOT_01421,37,SKU_0312,3
LAYOUT_0001422,STORE_005,AISLE_01422,Aisle 01422,SHELF_01422,SLOT_01422,9,SKU_0269,4
LAYOUT_0001423,STORE_005,AISLE_01423,Aisle 01423,SHELF_01423,SLOT_01423,42,SKU_0208,1
LAYOUT_0001424,STORE_005,AISLE_01424,Aisle 01424,SHELF_01424,SLOT_01424,36,SKU_0101,1
LAYOUT_0001425,STORE_005,AISLE_01425,Aisle 01425,SHELF_01425,SLOT_01425,32,SKU_0083,1
LAYOUT_0001426,STORE_005,AISLE_01426,Aisle 01426,SHELF_01426,SLOT_01426,39,SKU_0306,4
LAYOUT_0001427,STORE_005,AISLE_01427,Aisle 01427,SHELF_01427,SLOT_01427,28,SKU_0344,1
LAYOUT_0001428,STORE_005,AISLE_01428,Aisle 01428,SHELF_01428,SLOT_01428,41,SKU_0012,2
LAYOUT_0001429,STORE_005,AISLE_01429,Aisle 01429,SHELF_01429,SLOT_01429,13,SKU_0518,1
LAYOUT_0001430,STORE_005,AISLE_01430,Aisle 01430,SHELF_01430,SLOT_01430,12,SKU_0283,3
LAYOUT_0001431,STORE_005,AISLE_01431,Aisle 01431,SHELF_01431,SLOT_01431,16,SKU_0090,4
LAYOUT_0001432,STORE_005,AISLE_01432,Aisle 01432,SHELF_01432,SLOT_01432,44,SKU_0060,2
LAYOUT_0001433,STORE_005,AISLE_01433,Aisle 01433,SHELF_01433,SLOT_01433,26,SKU_0337,3
LAYOUT_0001434,STORE_005,AISLE_01434,Aisle 01434,SHELF_01434,SLOT_01434,9,SKU_0572,4
LAYOUT_0001435,STORE_005,AISLE_01435,Aisle 01435,SHELF_01435,SLOT_01435,20,SKU_0374,1
LAYOUT_0001436,STORE_005,AISLE_01436,Aisle 01436,SHELF_01436,SLOT_01436,10,SKU_0338,3
LAYOUT_0001437,STORE_005,AISLE_01437,Aisle 01437,SHELF_01437,SLOT_01437,6,SKU_0572,3
LAYOUT_0001438,STORE_005,AISLE_01438,Aisle 01438,SHELF_01438,SLOT_01438,23,SKU_0326,2
LAYOUT_0001439,STORE_005,AISLE_01439,Aisle 01439,SHELF_01439,SLOT_01439,16,SKU_0271,2
LAYOUT_0001440,STORE_005,AISLE_01440,Aisle 01440,SHELF_01440,SLOT_01440,47,SKU_0513,3
LAYOUT_0001441,STORE_005,AISLE_01441,Aisle 01441,SHELF_01441,SLOT_01441,19,SKU_0105,3
LAYOUT_0001442,STORE_005,AISLE_01442,Aisle 01442,SHELF_01442,SLOT_01442,44,SKU_0064,2
LAYOUT_0001443,STORE_005,AISLE_01443,Aisle 01443,SHELF_01443,SLOT_01443,39,SKU_0349,4
LAYOUT_0001444,STORE_005,AISLE_01444,Aisle 01444,SHELF_01444,SLOT_01444,46,SKU_0193,1
LAYOUT_0001445,STORE_005,AISLE_01445,Aisle 01445,SHELF_01445,SLOT_01445,37,SKU_0428,1
LAYOUT_0001446,STORE_005,AISLE_01446,Aisle 01446,SHELF_01446,SLOT_01446,15,SKU_0387,1
LAYOUT_0001447,STORE_005,AISLE_01447,Aisle 01447,SHELF_01447,SLOT_01447,42,SKU_0070,4
LAYOUT_0001448,STORE_005,AISLE_01448,Aisle 01448,SHELF_01448,SLOT_01448,45,SKU_0566,4
LAYOUT_0001449,STORE_005,AISLE_01449,Aisle 01449,SHELF_01449,SLOT_01449,35,SKU_0103,1
LAYOUT_0001450,STORE_005,AISLE_01450,Aisle 01450,SHELF_01450,SLOT_01450,38,SKU_0315,4
LAYOUT_0001451,STORE_005,AISLE_01451,Aisle 01451,SHELF_01451,SLOT_01451,23,SKU_0014,4
LAYOUT_0001452,STORE_005,AISLE_01452,Aisle 01452,SHELF_01452,SLOT_01452,7,SKU_0377,1
LAYOUT_0001453,STORE_005,AISLE_01453,Aisle 01453,SHELF_01453,SLOT_01453,31,SKU_0522,4
LAYOUT_0001454,STORE_005,AISLE_01454,Aisle 01454,SHELF_01454,SLOT_01454,10,SKU_0169,3
LAYOUT_0001455,STORE_005,AISLE_01455,Aisle 01455,SHELF_01455,SLOT_01455,19,SKU_0091,1
LAYOUT_0001456,STORE_005,AISLE_01456,Aisle 01456,SHELF_01456,SLOT_01456,23,SKU_0123,1
LAYOUT_0001457,STORE_005,AISLE_01457,Aisle 01457,SHELF_01457,SLOT_01457,16,SKU_0099,2
LAYOUT_0001458,STORE_005,AISLE_01458,Aisle 01458,SHELF_01458,SLOT_01458,46,SKU_0577,1
LAYOUT_0001459,STORE_005,AISLE_01459,Aisle 01459,SHELF_01459,SLOT_01459,46,SKU_0444,3
LAYOUT_0001460,STORE_005,AISLE_01460,Aisle 01460,SHELF_01460,SLOT_01460,11,SKU_0436,1
