stockout_id,store_id,sku_id,stockout_date,restock_date,duration_days,estimated_lost_units,estimated_lost_revenue,root_cause
SO_0001209,STORE_002,SKU_0038,2024-09-15,2024-09-23,8,212,10542.76,Shrinkage
SO_0003419,STORE_004,SKU_0292,2024-09-15,2024-09-23,8,140,6811.0,Demand spike
SO_0004053,STORE_006,SKU_0034,2024-09-15,2024-09-16,1,1,26.34,Supplier delay
SO_0004377,STORE_006,SKU_0088,2024-09-15,2024-09-16,1,2,93.74,Shrinkage
SO_0005288,STORE_007,SKU_0156,2024-09-15,2024-09-19,4,64,2820.48,Supplier delay
SO_0006677,STORE_008,SKU_0355,2024-09-15,2024-09-16,1,1,8.93,Demand spike
SO_0000178,STORE_001,SKU_0197,2024-09-16,2024-09-20,4,95,2838.6,Manual error
SO_0001560,STORE_002,SKU_0298,2024-09-16,2024-09-26,10,277,10337.64,Demand spike
SO_0001977,STORE_002,SKU_0564,2024-09-16,2024-09-17,1,20,866.4,Demand spike
SO_0002817,STORE_003,SKU_0431,2024-09-16,2024-09-27,11,219,10871.16,Manual error
SO_0003012,STORE_003,SKU_0547,2024-09-16,2024-09-19,3,28,848.12,Manual error
SO_0003082,STORE_003,SKU_0556,2024-09-16,2024-09-19,3,44,951.28,Supplier delay
SO_0006263,STORE_007,SKU_0552,2024-09-16,2024-09-21,5,79,699.94,Shrinkage
SO_0006421,STORE_008,SKU_0153,2024-09-16,2024-09-21,5,26,622.7,Forecast miss
SO_0007460,STORE_010,SKU_0228,2024-09-16,2024-09-20,4,25,754.5,Shrinkage
SO_0007733,STORE_010,SKU_0417,2024-09-16,2024-09-18,2,3,32.4,Shrinkage
SO_0000013,STORE_001,SKU_0041,2024-09-17,2024-09-21,4,66,2488.2,Demand spike
SO_0001267,STORE_002,SKU_0063,2024-09-17,2024-09-20,3,40,1973.2,Forecast miss
SO_0001384,STORE_002,SKU_0139,2024-09-17,2024-09-18,1,14,357.98,Manual error
SO_0001678,STORE_002,SKU_0368,2024-09-17,2024-09-22,5,33,1017.39,Forecast miss
SO_0002867,STORE_003,SKU_0455,2024-09-17,2024-09-19,2,21,784.35,Manual error
SO_0004293,STORE_006,SKU_0087,2024-09-17,2024-09-24,7,165,4969.8,Supplier delay
SO_0004540,STORE_006,SKU_0224,2024-09-17,2024-09-21,4,101,3037.07,Supplier delay
SO_0006375,STORE_008,SKU_0146,2024-09-17,2024-09-23,6,28,616.56,Shrinkage
SO_0000648,STORE_001,SKU_0434,2024-09-18,2024-09-26,8,175,542.5,Manual error
SO_0001156,STORE_002,SKU_0032,2024-09-18,2024-09-20,2,47,1405.77,Supplier delay
SO_0001591,STORE_002,SKU_0300,2024-09-18,2024-09-23,5,61,1047.37,Demand spike
SO_0003501,STORE_004,SKU_0332,2024-09-18,2024-09-23,5,97,2379.41,Shrinkage
SO_0005371,STORE_007,SKU_0223,2024-09-18,2024-09-23,5,96,3049.92,Supplier delay
SO_0006230,STORE_007,SKU_0542,2024-09-18,2024-09-23,5,31,808.48,Forecast miss
SO_0000846,STORE_001,SKU_0518,2024-09-19,2024-09-21,2,3,22.44,Forecast miss
SO_0002791,STORE_003,SKU_0403,2024-09-19,2024-09-26,7,136,4152.08,Manual error
SO_0003054,STORE_003,SKU_0550,2024-09-19,2024-09-26,7,85,1813.05,Shrinkage
SO_0003383,STORE_004,SKU_0290,2024-09-19,2024-09-20,1,3,80.82,Demand spike
SO_0003608,STORE_004,SKU_0499,2024-09-19,2024-09-23,4,34,741.2,Shrinkage
SO_0004880,STORE_006,SKU_0501,2024-09-19,2024-09-20,1,9,293.85,Demand spike
SO_0005404,STORE_007,SKU_0240,2024-09-19,2024-09-30,11,310,13618.3,Shrinkage
SO_0006030,STORE_007,SKU_0468,2024-09-19,2024-09-20,1,1,41.16,Forecast miss
SO_0001054,STORE_002,SKU_0021,2024-09-20,2024-09-21,1,21,194.46,Supplier delay
SO_0001352,STORE_002,SKU_0133,2024-09-20,2024-09-21,1,0,0.0,Demand spike
SO_0001471,STORE_002,SKU_0207,2024-09-20,2024-09-26,6,19,207.29,Forecast miss
SO_0001978,STORE_002,SKU_0564,2024-09-20,2024-09-21,1,3,129.96,Forecast miss
SO_0002097,STORE_003,SKU_0018,2024-09-20,2024-09-21,1,9,309.42,Shrinkage
SO_0002193,STORE_003,SKU_0181,2024-09-20,2024-09-29,9,351,5250.96,Shrinkage
SO_0005022,STORE_006,SKU_0564,2024-09-20,2024-09-23,3,10,433.2,Demand spike
SO_0005346,STORE_007,SKU_0204,2024-09-20,2024-09-24,4,39,1351.35,Shrinkage
SO_0005910,STORE_007,SKU_0420,2024-09-20,2024-09-22,2,36,458.28,Shrinkage
SO_0006974,STORE_009,SKU_0255,2024-09-20,2024-09-22,2,19,555.94,Forecast miss
SO_0007046,STORE_009,SKU_0285,2024-09-20,2024-09-22,2,24,494.4,Forecast miss
SO_0001815,STORE_002,SKU_0468,2024-09-21,2024-09-23,2,7,288.12,Demand spike
SO_0002045,STORE_003,SKU_0008,2024-09-21,2024-09-29,8,141,3314.91,Demand spike
SO_0002291,STORE_003,SKU_0229,2024-09-21,2024-09-30,9,71,1380.24,Shrinkage
SO_0002737,STORE_003,SKU_0351,2024-09-21,2024-09-26,5,77,2855.16,Forecast miss
SO_0002938,STORE_003,SKU_0517,2024-09-21,2024-09-22,1,13,532.35,Forecast miss
SO_0003831,STORE_004,SKU_0561,2024-09-21,2024-09-22,1,7,56.28,Forecast miss
SO_0003881,STORE_005,SKU_0256,2024-09-21,2024-09-27,6,55,528.55,Shrinkage
SO_0004194,STORE_006,SKU_0071,2024-09-21,2024-09-24,3,5,104.2,Demand spike
SO_0004378,STORE_006,SKU_0088,2024-09-21,2024-09-24,3,2,93.74,Supplier delay
SO_0004467,STORE_006,SKU_0101,2024-09-21,2024-10-06,15,286,1647.36,Manual error
SO_0004615,STORE_006,SKU_0270,2024-09-21,2024-09-22,1,9,413.73,Demand spike
SO_0006031,STORE_007,SKU_0468,2024-09-21,2024-09-22,1,9,370.44,Manual error
SO_0006514,STORE_008,SKU_0174,2024-09-21,2024-09-23,2,7,299.39,Demand spike
SO_0006678,STORE_008,SKU_0355,2024-09-21,2024-09-23,2,7,62.51,Demand spike
SO_0007175,STORE_009,SKU_0433,2024-09-21,2024-09-24,3,32,763.84,Supplier delay
SO_0007461,STORE_010,SKU_0228,2024-09-21,2024-09-22,1,5,150.9,Manual error
SO_0000847,STORE_001,SKU_0518,2024-09-22,2024-10-07,15,277,2071.96,Shrinkage
SO_0001979,STORE_002,SKU_0564,2024-09-22,2024-09-23,1,2,86.64,Supplier delay
SO_0002371,STORE_003,SKU_0241,2024-09-22,2024-09-23,1,39,1400.49,Shrinkage
SO_0004035,STORE_006,SKU_0031,2024-09-22,2024-09-23,1,1,47.29,Shrinkage
SO_0004933,STORE_006,SKU_0531,2024-09-22,2024-09-25,3,60,2294.4,Forecast miss
SO_0004970,STORE_006,SKU_0538,2024-09-22,2024-09-26,4,104,3082.56,Shrinkage
SO_0006746,STORE_008,SKU_0362,2024-09-22,2024-09-23,1,3,145.05,Forecast miss
SO_0007135,STORE_009,SKU_0348,2024-09-22,2024-09-25,3,31,494.45,Forecast miss
SO_0007637,STORE_010,SKU_0391,2024-09-22,2024-09-27,5,38,338.2,Supplier delay
SO_0000715,STORE_001,SKU_0449,2024-09-23,2024-09-24,1,5,145.85,Shrinkage
SO_0000963,STORE_001,SKU_0534,2024-09-23,2024-10-03,10,258,2092.38,Shrinkage
SO_0001897,STORE_002,SKU_0541,2024-09-23,2024-09-24,1,6,258.9,Shrinkage
SO_0003676,STORE_004,SKU_0513,2024-09-23,2024-10-02,9,164,3252.12,Manual error
SO_0007462,STORE_010,SKU_0228,2024-09-23,2024-09-24,1,0,0.0,Manual error
SO_0007664,STORE_010,SKU_0393,2024-09-23,2024-09-25,2,10,457.8,Demand spike
SO_0000455,STORE_001,SKU_0322,2024-09-24,2024-09-30,6,112,2429.28,Demand spike
SO_0002560,STORE_003,SKU_0330,2024-09-24,2024-10-07,13,233,2248.45,Shrinkage
SO_0002611,STORE_003,SKU_0339,2024-09-24,2024-10-03,9,194,2316.36,Demand spike
SO_0004497,STORE_006,SKU_0200,2024-09-24,2024-09-28,4,100,1455.0,Manual error
SO_0005121,STORE_007,SKU_0031,2024-09-24,2024-09-25,1,0,0.0,Demand spike
SO_0006231,STORE_007,SKU_0542,2024-09-24,2024-10-28,34,476,12414.08,Supplier delay
SO_0006376,STORE_008,SKU_0146,2024-09-24,2024-09-25,1,3,66.06,Shrinkage
SO_0000302,STORE_001,SKU_0238,2024-09-25,2024-09-29,4,31,1027.34,Supplier delay
SO_0002470,STORE_003,SKU_0282,2024-09-25,2024-09-28,3,61,1279.78,Supplier delay
SO_0004907,STORE_006,SKU_0509,2024-09-25,2024-09-26,1,0,0.0,Supplier delay
SO_0006297,STORE_008,SKU_0013,2024-09-25,2024-09-30,5,32,234.56,Manual error
SO_0007370,STORE_009,SKU_0577,2024-09-25,2024-09-26,1,6,233.82,Shrinkage
SO_0000073,STORE_001,SKU_0107,2024-09-26,2024-09-27,1,3,148.2,Supplier delay
SO_0000553,STORE_001,SKU_0403,2024-09-26,2024-10-01,5,97,2961.41,Forecast miss
SO_0003549,STORE_004,SKU_0337,2024-09-26,2024-09-27,1,8,173.52,Forecast miss
SO_0005810,STORE_007,SKU_0364,2024-09-26,2024-09-27,1,14,659.68,Demand spike
SO_0006377,STORE_008,SKU_0146,2024-09-26,2024-09-28,2,3,66.06,Forecast miss
SO_0006515,STORE_008,SKU_0174,2024-09-26,2024-09-27,1,2,85.54,Supplier delay
SO_0000932,STORE_001,SKU_0523,2024-09-27,2024-09-30,3,27,390.96,Demand spike
SO_0000992,STORE_001,SKU_0556,2024-09-27,2024-09-30,3,46,994.52,Supplier delay
SO_0001055,STORE_002,SKU_0021,2024-09-27,2024-09-29,2,15,138.9,Demand spike
SO_0001244,STORE_002,SKU_0059,2024-09-27,2024-10-02,5,53,111.83,Forecast miss
SO_0001472,STORE_002,SKU_0207,2024-09-27,2024-10-01,4,51,556.41,Supplier delay
SO_0002219,STORE_003,SKU_0203,2024-09-27,2024-10-01,4,104,2324.4,Manual error
SO_0002901,STORE_003,SKU_0474,2024-09-27,2024-09-29,2,47,1086.17,Supplier delay
SO_0003337,STORE_004,SKU_0242,2024-09-27,2024-10-04,7,76,2453.28,Shrinkage
SO_0004195,STORE_006,SKU_0071,2024-09-27,2024-10-07,10,39,812.76,Demand spike
SO_0005023,STORE_006,SKU_0564,2024-09-27,2024-10-14,17,286,12389.52,Supplier delay
SO_0006032,STORE_007,SKU_0468,2024-09-27,2024-10-05,8,149,6132.84,Shrinkage
SO_0006134,STORE_007,SKU_0519,2024-09-27,2024-10-01,4,50,1264.0,Manual error
SO_0006422,STORE_008,SKU_0153,2024-09-27,2024-09-28,1,1,23.95,Shrinkage
SO_0007249,STORE_009,SKU_0518,2024-09-27,2024-09-28,1,0,0.0,Shrinkage
SO_0007463,STORE_010,SKU_0228,2024-09-27,2024-10-01,4,17,513.06,Manual error
SO_0007734,STORE_010,SKU_0417,2024-09-27,2024-09-29,2,2,21.6,Shrinkage
SO_0001157,STORE_002,SKU_0032,2024-09-28,2024-09-30,2,26,777.66,Manual error
SO_0001527,STORE_002,SKU_0237,2024-09-28,2024-09-29,1,12,492.96,Manual error
SO_0002319,STORE_003,SKU_0231,2024-09-28,2024-10-01,3,56,678.72,Demand spike
SO_0002539,STORE_003,SKU_0313,2024-09-28,2024-09-29,1,11,423.39,Forecast miss
SO_0003083,STORE_003,SKU_0556,2024-09-28,2024-09-30,2,28,605.36,Supplier delay
SO_0004003,STORE_005,SKU_0573,2024-09-28,2024-09-30,2,5,206.4,Supplier delay
SO_0004101,STORE_006,SKU_0052,2024-09-28,2024-09-29,1,14,197.4,Demand spike
SO_0004616,STORE_006,SKU_0270,2024-09-28,2024-09-30,2,47,2160.59,Supplier delay
SO_0004729,STORE_006,SKU_0384,2024-09-28,2024-09-30,2,43,1953.49,Shrinkage
SO_0005433,STORE_007,SKU_0244,2024-09-28,2024-10-01,3,50,137.0,Demand spike
SO_0005537,STORE_007,SKU_0279,2024-09-28,2024-10-03,5,96,2903.04,Shrinkage
SO_0006516,STORE_008,SKU_0174,2024-09-28,2024-09-30,2,18,769.86,Forecast miss
SO_0006679,STORE_008,SKU_0355,2024-09-28,2024-09-29,1,1,8.93,Forecast miss
SO_0000134,STORE_001,SKU_0135,2024-09-29,2024-09-30,1,18,590.94,Manual error
SO_0000232,STORE_001,SKU_0213,2024-09-29,2024-10-02,3,34,654.5,Forecast miss
SO_0000416,STORE_001,SKU_0297,2024-09-29,2024-10-01,2,45,1683.9,Manual error
SO_0000649,STORE_001,SKU_0434,2024-09-29,2024-09-30,1,4,12.4,Demand spike
SO_0001301,STORE_002,SKU_0086,2024-09-29,2024-10-09,10,682,2250.6,Manual error
SO_0001980,STORE_002,SKU_0564,2024-09-29,2024-10-04,5,51,2209.32,Supplier delay
SO_0002841,STORE_003,SKU_0440,2024-09-29,2024-10-03,4,56,1769.6,Shrinkage
SO_0003267,STORE_004,SKU_0207,2024-09-29,2024-09-30,1,4,43.64,Supplier delay
SO_0004379,STORE_006,SKU_0088,2024-09-29,2024-09-30,1,1,46.87,Manual error
SO_0006378,STORE_008,SKU_0146,2024-09-29,2024-11-06,38,136,2994.72,Manual error
SO_0001419,STORE_002,SKU_0201,2024-09-30,2024-10-09,9,208,4962.88,Supplier delay
SO_0002098,STORE_003,SKU_0018,2024-09-30,2024-10-04,4,37,1272.06,Supplier delay
SO_0002165,STORE_003,SKU_0140,2024-09-30,2024-10-03,3,25,500.75,Demand spike
SO_0002978,STORE_003,SKU_0535,2024-09-30,2024-10-10,10,113,5344.9,Shrinkage
SO_0003013,STORE_003,SKU_0547,2024-09-30,2024-10-03,3,46,1393.34,Forecast miss
SO_0004781,STORE_006,SKU_0401,2024-09-30,2024-10-06,6,79,1662.95,Supplier delay
SO_0006825,STORE_009,SKU_0045,2024-09-30,2024-10-01,1,9,61.56,Demand spike
SO_0002372,STORE_003,SKU_0241,2024-10-01,2024-10-03,2,41,1472.31,Supplier delay
SO_0002584,STORE_003,SKU_0337,2024-10-01,2024-10-16,15,328,7114.32,Manual error
SO_0003147,STORE_004,SKU_0087,2024-10-01,2024-10-10,9,115,3463.8,Shrinkage
SO_0003609,STORE_004,SKU_0499,2024-10-01,2024-10-02,1,1,21.8,Supplier delay
SO_0004380,STORE_006,SKU_0088,2024-10-01,2024-10-08,7,61,2859.07,Forecast miss
SO_0004847,STORE_006,SKU_0447,2024-10-01,2024-10-06,5,99,2418.57,Forecast miss
SO_0006680,STORE_008,SKU_0355,2024-10-01,2024-10-10,9,57,509.01,Forecast miss
SO_0007047,STORE_009,SKU_0285,2024-10-01,2024-10-04,3,39,803.4,Forecast miss
SO_0007610,STORE_010,SKU_0360,2024-10-01,2024-10-04,3,13,94.25,Demand spike
SO_0001473,STORE_002,SKU_0207,2024-10-02,2024-10-07,5,42,458.22,Demand spike
SO_0001716,STORE_002,SKU_0369,2024-10-02,2024-10-05,3,31,676.11,Demand spike
SO_0003800,STORE_004,SKU_0558,2024-10-02,2024-10-10,8,225,2472.75,Demand spike
SO_0005122,STORE_007,SKU_0031,2024-10-02,2024-10-03,1,2,94.58,Supplier delay
SO_0005748,STORE_007,SKU_0358,2024-10-02,2024-10-08,6,136,4177.92,Shrinkage
SO_0006604,STORE_008,SKU_0254,2024-10-02,2024-10-03,1,9,117.18,Forecast miss
SO_0001056,STORE_002,SKU_0021,2024-10-03,2024-10-04,1,1,9.26,Manual error
SO_0001898,STORE_002,SKU_0541,2024-10-03,2024-10-05,2,43,1855.45,Supplier delay
SO_0003268,STORE_004,SKU_0207,2024-10-03,2024-10-07,4,8,87.28,Manual error
SO_0003456,STORE_004,SKU_0315,2024-10-03,2024-10-16,13,250,8762.5,Supplier delay
SO_0004696,STORE_006,SKU_0353,2024-10-03,2024-10-10,7,142,3724.66,Forecast miss
SO_0006517,STORE_008,SKU_0174,2024-10-03,2024-10-08,5,25,1069.25,Shrinkage
SO_0006944,STORE_009,SKU_0250,2024-10-03,2024-10-05,2,23,315.56,Manual error
SO_0007371,STORE_009,SKU_0577,2024-10-03,2024-10-05,2,18,701.46,Manual error
SO_0000774,STORE_001,SKU_0474,2024-10-04,2024-10-10,6,46,1063.06,Manual error
SO_0001268,STORE_002,SKU_0063,2024-10-04,2024-10-06,2,43,2121.19,Shrinkage
SO_0002662,STORE_003,SKU_0345,2024-10-04,2024-10-07,3,14,510.44,Manual error
SO_0002868,STORE_003,SKU_0455,2024-10-04,2024-10-07,3,33,1232.55,Demand spike
SO_0005811,STORE_007,SKU_0364,2024-10-04,2024-10-05,1,1,47.12,Demand spike
SO_0006135,STORE_007,SKU_0519,2024-10-04,2024-10-05,1,3,75.84,Demand spike
SO_0000361,STORE_001,SKU_0279,2024-10-05,2024-10-11,6,81,2449.44,Manual error
SO_0000456,STORE_001,SKU_0322,2024-10-05,2024-10-06,1,7,151.83,Manual error
SO_0000608,STORE_001,SKU_0430,2024-10-05,2024-10-06,1,23,314.41,Forecast miss
SO_0001057,STORE_002,SKU_0021,2024-10-05,2024-10-06,1,6,55.56,Forecast miss
SO_0001353,STORE_002,SKU_0133,2024-10-05,2024-10-13,8,83,2473.4,Demand spike
SO_0001592,STORE_002,SKU_0300,2024-10-05,2024-10-07,2,14,240.38,Shrinkage
SO_0001679,STORE_002,SKU_0368,2024-10-05,2024-10-07,2,8,246.64,Demand spike
SO_0003610,STORE_004,SKU_0499,2024-10-05,2024-10-08,3,22,479.6,Supplier delay
SO_0003706,STORE_004,SKU_0533,2024-10-05,2024-10-09,4,83,92.13,Demand spike
SO_0004567,STORE_006,SKU_0267,2024-10-05,2024-10-15,10,278,439.24,Shrinkage
SO_0005538,STORE_007,SKU_0279,2024-10-05,2024-10-07,2,11,332.64,Shrinkage
SO_0007176,STORE_009,SKU_0433,2024-10-05,2024-10-08,3,24,572.88,Demand spike
SO_0007250,STORE_009,SKU_0518,2024-10-05,2024-10-12,7,85,635.8,Manual error
SO_0007464,STORE_010,SKU_0228,2024-10-05,2024-10-07,2,11,331.98,Supplier delay
SO_0007735,STORE_010,SKU_0417,2024-10-05,2024-10-07,2,11,118.8,Demand spike
SO_0000233,STORE_001,SKU_0213,2024-10-06,2024-10-07,1,9,173.25,Shrinkage
SO_0000577,STORE_001,SKU_0427,2024-10-06,2024-10-19,13,288,2059.2,Shrinkage
SO_0000797,STORE_001,SKU_0511,2024-10-06,2024-10-08,2,33,1269.18,Manual error
SO_0001210,STORE_002,SKU_0038,2024-10-06,2024-10-11,5,109,5420.57,Demand spike
SO_0001816,STORE_002,SKU_0468,2024-10-06,2024-10-07,1,14,576.24,Demand spike
SO_0003173,STORE_004,SKU_0108,2024-10-06,2024-10-07,1,13,322.53,Shrinkage
SO_0003218,STORE_004,SKU_0172,2024-10-06,2024-10-14,8,197,6095.18,Supplier delay
SO_0003384,STORE_004,SKU_0290,2024-10-06,2024-10-10,4,23,619.62,Supplier delay
SO_0003747,STORE_004,SKU_0554,2024-10-06,2024-10-19,13,223,2337.04,Demand spike
SO_0004617,STORE_006,SKU_0270,2024-10-06,2024-10-08,2,24,1103.28,Supplier delay
SO_0005123,STORE_007,SKU_0031,2024-10-06,2024-10-07,1,3,141.87,Forecast miss
SO_0006620,STORE_008,SKU_0328,2024-10-06,2024-10-08,2,19,336.87,Forecast miss
SO_0006887,STORE_009,SKU_0196,2024-10-06,2024-10-16,10,160,7268.8,Shrinkage
SO_0007003,STORE_009,SKU_0274,2024-10-06,2024-10-07,1,11,375.65,Demand spike
SO_0007092,STORE_009,SKU_0322,2024-10-06,2024-10-12,6,52,1127.88,Forecast miss
SO_0000135,STORE_001,SKU_0135,2024-10-07,2024-10-10,3,44,1444.52,Supplier delay
SO_0000179,STORE_001,SKU_0197,2024-10-07,2024-10-12,5,124,3705.12,Demand spike
SO_0001322,STORE_002,SKU_0098,2024-10-07,2024-10-11,4,27,1132.65,Supplier delay
SO_0003502,STORE_004,SKU_0332,2024-10-07,2024-10-13,6,85,2085.05,Manual error
SO_0003550,STORE_004,SKU_0337,2024-10-07,2024-10-10,3,16,347.04,Forecast miss
SO_0005660,STORE_007,SKU_0345,2024-10-07,2024-10-17,10,261,9516.06,Supplier delay
SO_0005911,STORE_007,SKU_0420,2024-10-07,2024-10-08,1,7,89.11,Forecast miss
SO_0006423,STORE_008,SKU_0153,2024-10-07,2024-10-09,2,16,383.2,Demand spike
SO_0007136,STORE_009,SKU_0348,2024-10-07,2024-10-10,3,35,558.25,Manual error
SO_0007665,STORE_010,SKU_0393,2024-10-07,2024-10-08,1,2,91.56,Forecast miss
SO_0001474,STORE_002,SKU_0207,2024-10-08,2024-10-18,10,116,1265.56,Manual error
SO_0002540,STORE_003,SKU_0313,2024-10-08,2024-10-09,1,16,615.84,Forecast miss
SO_0004102,STORE_006,SKU_0052,2024-10-08,2024-10-09,1,1,14.1,Demand spike
SO_0004294,STORE_006,SKU_0087,2024-10-08,2024-10-11,3,74,2228.88,Shrinkage
SO_0000014,STORE_001,SKU_0041,2024-10-09,2024-10-18,9,195,7351.5,Manual error
SO_0001776,STORE_002,SKU_0466,2024-10-09,2024-10-13,4,112,1592.64,Supplier delay
SO_0001981,STORE_002,SKU_0564,2024-10-09,2024-10-10,1,0,0.0,Forecast miss
SO_0002663,STORE_003,SKU_0345,2024-10-09,2024-10-14,5,99,3609.54,Shrinkage
SO_0002939,STORE_003,SKU_0517,2024-10-09,2024-10-13,4,56,2293.2,Manual error
SO_0003269,STORE_004,SKU_0207,2024-10-09,2024-10-10,1,3,32.73,Supplier delay
SO_0004801,STORE_006,SKU_0410,2024-10-09,2024-10-13,4,98,3480.96,Shrinkage
SO_0005609,STORE_007,SKU_0340,2024-10-09,2024-10-17,8,184,5225.6,Forecast miss
SO_0006136,STORE_007,SKU_0519,2024-10-09,2024-10-13,4,44,1112.32,Supplier delay
SO_0006518,STORE_008,SKU_0174,2024-10-09,2024-10-10,1,2,85.54,Demand spike
SO_0007004,STORE_009,SKU_0274,2024-10-09,2024-10-21,12,230,7854.5,Supplier delay
SO_0000417,STORE_001,SKU_0297,2024-10-10,2024-10-11,1,18,673.56,Demand spike
SO_0002373,STORE_003,SKU_0241,2024-10-10,2024-10-12,2,43,1544.13,Demand spike
SO_0002471,STORE_003,SKU_0282,2024-10-10,2024-10-15,5,122,2559.56,Shrinkage
SO_0003420,STORE_004,SKU_0292,2024-10-10,2024-10-17,7,101,4913.65,Manual error
SO_0004934,STORE_006,SKU_0531,2024-10-10,2024-10-11,1,19,726.56,Manual error
SO_0005197,STORE_007,SKU_0067,2024-10-10,2024-10-13,3,31,1341.06,Forecast miss
SO_0005947,STORE_007,SKU_0424,2024-10-10,2024-10-17,7,136,5479.44,Supplier delay
SO_0006809,STORE_009,SKU_0033,2024-10-10,2024-10-20,10,103,4321.88,Forecast miss
SO_0006918,STORE_009,SKU_0241,2024-10-10,2024-10-17,7,111,3986.01,Demand spike
SO_0007116,STORE_009,SKU_0329,2024-10-10,2024-10-17,7,107,1965.59,Forecast miss
SO_0007465,STORE_010,SKU_0228,2024-10-10,2024-10-11,1,1,30.18,Supplier delay
SO_0000650,STORE_001,SKU_0434,2024-10-11,2024-10-17,6,114,353.4,Shrinkage
SO_0000848,STORE_001,SKU_0518,2024-10-11,2024-10-14,3,9,67.32,Shrinkage
SO_0001128,STORE_002,SKU_0028,2024-10-11,2024-10-14,3,81,310.23,Forecast miss
SO_0002738,STORE_003,SKU_0351,2024-10-11,2024-10-13,2,35,1297.8,Forecast miss
SO_0003084,STORE_003,SKU_0556,2024-10-11,2024-10-12,1,1,21.62,Manual error
SO_0003270,STORE_004,SKU_0207,2024-10-11,2024-10-14,3,44,480.04,Manual error
SO_0004196,STORE_006,SKU_0071,2024-10-11,2024-10-21,10,111,2313.24,Manual error
SO_0005347,STORE_007,SKU_0204,2024-10-11,2024-10-13,2,21,727.65,Manual error
SO_0006033,STORE_007,SKU_0468,2024-10-11,2024-10-14,3,4,164.64,Shrinkage
SO_0006345,STORE_008,SKU_0118,2024-10-11,2024-10-15,4,19,85.12,Manual error
SO_0007315,STORE_009,SKU_0537,2024-10-11,2024-10-20,9,136,3009.68,Demand spike
SO_0000234,STORE_001,SKU_0213,2024-10-12,2024-10-13,1,0,0.0,Forecast miss
SO_0001817,STORE_002,SKU_0468,2024-10-12,2024-10-13,1,1,41.16,Demand spike
SO_0001899,STORE_002,SKU_0541,2024-10-12,2024-10-17,5,121,5221.15,Manual error
SO_0001982,STORE_002,SKU_0564,2024-10-12,2024-10-13,1,1,43.32,Shrinkage
SO_0002902,STORE_003,SKU_0474,2024-10-12,2024-10-15,3,65,1502.15,Forecast miss
SO_0003611,STORE_004,SKU_0499,2024-10-12,2024-10-14,2,3,65.4,Demand spike
SO_0004381,STORE_006,SKU_0088,2024-10-12,2024-10-14,2,6,281.22,Forecast miss
SO_0004518,STORE_006,SKU_0203,2024-10-12,2024-10-18,6,163,3643.05,Supplier delay
SO_0004881,STORE_006,SKU_0501,2024-10-12,2024-10-19,7,70,2285.5,Shrinkage
SO_0005124,STORE_007,SKU_0031,2024-10-12,2024-10-13,1,6,283.74,Manual error
SO_0005289,STORE_007,SKU_0156,2024-10-12,2024-10-14,2,63,2776.41,Demand spike
SO_0005468,STORE_007,SKU_0268,2024-10-12,2024-10-14,2,21,991.41,Demand spike
SO_0005539,STORE_007,SKU_0279,2024-10-12,2024-10-17,5,68,2056.32,Demand spike
SO_0005812,STORE_007,SKU_0364,2024-10-12,2024-10-14,2,24,1130.88,Forecast miss
SO_0006975,STORE_009,SKU_0255,2024-10-12,2024-10-19,7,56,1638.56,Supplier delay
SO_0007213,STORE_009,SKU_0443,2024-10-12,2024-10-20,8,160,1726.4,Manual error
SO_0007372,STORE_009,SKU_0577,2024-10-12,2024-10-13,1,1,38.97,Forecast miss
SO_0000520,STORE_001,SKU_0365,2024-10-13,2024-10-18,5,105,4457.25,Forecast miss
SO_0001058,STORE_002,SKU_0021,2024-10-13,2024-10-14,1,1,9.26,Supplier delay
SO_0002046,STORE_003,SKU_0008,2024-10-13,2024-10-18,5,79,1857.29,Manual error
SO_0003014,STORE_003,SKU_0547,2024-10-13,2024-10-17,4,47,1423.63,Forecast miss
SO_0003911,STORE_005,SKU_0270,2024-10-13,2024-10-14,1,1,45.97,Forecast miss
SO_0004004,STORE_005,SKU_0573,2024-10-13,2024-10-15,2,3,123.84,Forecast miss
SO_0004295,STORE_006,SKU_0087,2024-10-13,2024-10-14,1,0,0.0,Demand spike
SO_0005372,STORE_007,SKU_0223,2024-10-13,2024-10-14,1,22,698.94,Supplier delay
SO_0006681,STORE_008,SKU_0355,2024-10-13,2024-10-15,2,0,0.0,Manual error
SO_0006847,STORE_009,SKU_0104,2024-10-13,2024-10-22,9,177,5476.38,Supplier delay
SO_0007048,STORE_009,SKU_0285,2024-10-13,2024-10-15,2,23,473.8,Demand spike
SO_0007466,STORE_010,SKU_0228,2024-10-13,2024-10-15,2,12,362.16,Manual error
SO_0007830,STORE_010,SKU_0478,2024-10-13,2024-10-18,5,19,482.41,Shrinkage
SO_0000457,STORE_001,SKU_0322,2024-10-14,2024-10-19,5,102,2212.38,Demand spike
SO_0001818,STORE_002,SKU_0468,2024-10-14,2024-10-19,5,106,4362.96,Shrinkage
SO_0003055,STORE_003,SKU_0550,2024-10-14,2024-10-21,7,81,1727.73,Manual error
SO_0003202,STORE_004,SKU_0130,2024-10-14,2024-10-16,2,32,1429.44,Supplier delay
SO_0007339,STORE_009,SKU_0560,2024-10-14,2024-10-17,3,36,740.52,Demand spike
